state;district;school;race;n
C;C98;C98_10;native;2
C;C98;C98_10;white;169
C;C98;C98_11;asian;18
C;C98;C98_11;black;172
C;C98;C98_11;hisp;128
C;C98;C98_11;native;4
C;C98;C98_11;white;245
C;C98;C98_12;asian;17
C;C98;C98_12;black;104
C;C98;C98_12;hisp;82
C;C98;C98_12;white;167
C;C99;C99_1;asian;2
C;C99;C99_1;black;23
C;C99;C99_1;hisp;26
C;C99;C99_1;white;83
C;C99;C99_2;asian;6
C;C99;C99_2;black;102
C;C99;C99_2;hisp;34
C;C99;C99_2;white;183
C;C99;C99_3;asian;9
C;C99;C99_3;black;64
C;C99;C99_3;hisp;7
C;C99;C99_3;native;8
C;C99;C99_3;white;208
C;C99;C99_4;asian;2
C;C99;C99_4;black;28
C;C99;C99_4;hisp;21
C;C99;C99_4;native;5
C;C99;C99_4;white;350
C;C99;C99_5;asian;5
C;C99;C99_5;black;31
C;C99;C99_5;hisp;16
C;C99;C99_5;white;264
C;C99;C99_6;asian;26
C;C99;C99_6;black;62
C;C99;C99_6;hisp;16
C;C99;C99_6;white;167
C;C99;C99_7;asian;3
C;C99;C99_7;black;55
C;C99;C99_7;hisp;26
C;C99;C99_7;native;4
C;C99;C99_7;white;179
C;C99;C99_8;asian;4
C;C99;C99_8;black;55
C;C99;C99_8;hisp;31
C;C99;C99_8;native;1
C;C99;C99_8;white;99
C;C99;C99_9;asian;8
C;C99;C99_9;black;34
C;C99;C99_9;hisp;45
C;C99;C99_9;white;162
C;C99;C99_10;asian;4
C;C99;C99_10;black;70
C;C99;C99_10;hisp;60
C;C99;C99_10;native;3
C;C99;C99_10;white;117
C;C100;C100_1;asian;20
C;C100;C100_1;black;15
C;C100;C100_1;hisp;2
C;C100;C100_1;white;500
C;C101;C101_1;asian;16
C;C101;C101_1;black;5
C;C101;C101_1;white;363
C;C101;C101_2;asian;11
C;C101;C101_2;black;8
C;C101;C101_2;hisp;3
C;C101;C101_2;white;309
C;C101;C101_3;asian;25
C;C101;C101_3;black;4
C;C101;C101_3;hisp;7
C;C101;C101_3;white;380
C;C101;C101_4;asian;4
C;C101;C101_4;white;175
C;C102;C102_1;asian;2
C;C102;C102_1;black;6
C;C102;C102_1;hisp;9
C;C102;C102_1;white;442
C;C102;C102_2;asian;3
C;C102;C102_2;black;4
C;C102;C102_2;hisp;23
C;C102;C102_2;white;440
C;C103;C103_1;asian;1
C;C103;C103_1;black;8
C;C103;C103_1;hisp;19
C;C103;C103_1;white;335
C;C103;C103_2;black;1
C;C103;C103_2;hisp;3
C;C103;C103_2;native;3
C;C103;C103_2;white;306
C;C103;C103_3;asian;3
C;C103;C103_3;black;17
C;C103;C103_3;hisp;21
C;C103;C103_3;native;13
C;C103;C103_3;white;374
C;C103;C103_4;asian;2
C;C103;C103_4;black;2
C;C103;C103_4;hisp;6
C;C103;C103_4;white;277
C;C104;C104_1;asian;6
C;C104;C104_1;black;22
C;C104;C104_1;hisp;20
C;C104;C104_1;white;316
C;C104;C104_2;asian;7
C;C104;C104_2;black;30
C;C104;C104_2;hisp;11
C;C104;C104_2;native;2
C;C104;C104_2;white;377
C;C104;C104_3;asian;7
C;C104;C104_3;black;12
C;C104;C104_3;hisp;15
C;C104;C104_3;white;437
C;C105;C105_1;black;1
C;C105;C105_1;hisp;5
C;C105;C105_1;white;216
C;C105;C105_2;black;2
C;C105;C105_2;white;500
C;C105;C105_3;black;1
C;C105;C105_3;hisp;2
C;C105;C105_3;white;189
C;C106;C106_1;asian;15
C;C106;C106_1;black;2
C;C106;C106_1;hisp;6
C;C106;C106_1;white;484
C;C107;C107_1;asian;3
C;C107;C107_1;black;10
C;C107;C107_1;hisp;7
C;C107;C107_1;native;1
C;C107;C107_1;white;325
C;C107;C107_2;asian;2
C;C107;C107_2;black;5
C;C107;C107_2;hisp;12
C;C107;C107_2;native;4
C;C107;C107_2;white;350
C;C108;C108_1;asian;9
C;C108;C108_1;black;1
C;C108;C108_1;native;7
C;C108;C108_1;white;157
C;C108;C108_2;asian;2
C;C108;C108_2;black;1
C;C108;C108_2;hisp;1
C;C108;C108_2;native;4
C;C108;C108_2;white;171
C;C109;C109_1;asian;15
C;C109;C109_1;black;93
C;C109;C109_1;hisp;114
C;C109;C109_1;native;14
C;C109;C109_1;white;214
C;C110;C110_1;asian;7
C;C110;C110_1;black;22
C;C110;C110_1;hisp;19
C;C110;C110_1;native;5
C;C110;C110_1;white;563
C;C111;C111_1;asian;4
C;C111;C111_1;black;7
C;C111;C111_1;hisp;3
C;C111;C111_1;native;2
C;C111;C111_1;white;602
C;C112;C112_1;black;19
C;C112;C112_1;hisp;28
C;C112;C112_1;native;1
C;C112;C112_1;white;94
C;C113;C113_1;white;205
C;C113;C113_2;asian;3
C;C113;C113_2;black;1
C;C113;C113_2;hisp;4
C;C113;C113_2;white;164
C;C114;C114_1;hisp;3
C;C114;C114_1;white;397
C;C114;C114_2;asian;9
C;C114;C114_2;black;3
C;C114;C114_2;hisp;12
C;C114;C114_2;white;748
C;C115;C115_1;asian;2
C;C115;C115_1;black;2
C;C115;C115_1;native;8
C;C115;C115_1;white;126
C;C115;C115_2;black;5
C;C115;C115_2;white;122
C;C115;C115_3;black;2
C;C115;C115_3;native;1
C;C115;C115_3;white;195
C;C116;C116_1;black;3
C;C116;C116_1;hisp;2
C;C116;C116_1;white;208
C;C116;C116_2;asian;7
C;C116;C116_2;hisp;3
C;C116;C116_2;white;340
C;C116;C116_3;asian;6
C;C116;C116_3;black;1
C;C116;C116_3;hisp;7
C;C116;C116_3;white;270
C;C117;C117_1;asian;5
C;C117;C117_1;black;5
C;C117;C117_1;hisp;3
C;C117;C117_1;white;323
C;C117;C117_2;asian;2
C;C117;C117_2;black;6
C;C117;C117_2;hisp;15
C;C117;C117_2;white;605
C;C118;C118_1;asian;8
C;C118;C118_1;black;8
C;C118;C118_1;hisp;2
C;C118;C118_1;native;1
C;C118;C118_1;white;620
C;C118;C118_2;asian;29
C;C118;C118_2;black;1
C;C118;C118_2;hisp;1
C;C118;C118_2;white;492
C;C118;C118_3;asian;25
C;C118;C118_3;black;2
C;C118;C118_3;hisp;11
C;C118;C118_3;native;2
C;C118;C118_3;white;458
C;C118;C118_4;asian;5
C;C118;C118_4;black;3
C;C118;C118_4;hisp;1
C;C118;C118_4;white;409
C;C119;C119_1;black;18
C;C119;C119_1;hisp;12
C;C119;C119_1;white;469
C;C119;C119_2;asian;5
C;C119;C119_2;black;3
C;C119;C119_2;hisp;5
C;C119;C119_2;white;468
C;C120;C120_1;asian;7
C;C120;C120_1;black;4
C;C120;C120_1;hisp;2
C;C120;C120_1;white;458
C;C120;C120_2;asian;8
C;C120;C120_2;black;2
C;C120;C120_2;hisp;9
C;C120;C120_2;white;326
C;C120;C120_3;asian;8
C;C120;C120_3;black;4
C;C120;C120_3;hisp;8
C;C120;C120_3;native;2
C;C120;C120_3;white;541
C;C121;C121_1;asian;13
C;C121;C121_1;black;1
C;C121;C121_1;white;262
C;C121;C121_2;asian;3
C;C121;C121_2;hisp;2
C;C121;C121_2;white;174
C;C121;C121_3;asian;8
C;C121;C121_3;black;3
C;C121;C121_3;hisp;6
C;C121;C121_3;white;321
C;C122;C122_1;asian;9
C;C122;C122_1;hisp;9
C;C122;C122_1;white;526
C;C122;C122_2;asian;11
C;C122;C122_2;hisp;5
C;C122;C122_2;white;457
C;C122;C122_3;asian;31
C;C122;C122_3;black;4
C;C122;C122_3;hisp;19
C;C122;C122_3;white;537
C;C122;C122_4;asian;8
C;C122;C122_4;hisp;6
C;C122;C122_4;white;532
C;C122;C122_5;asian;14
C;C122;C122_5;black;5
C;C122;C122_5;hisp;12
C;C122;C122_5;white;448
C;C123;C123_1;asian;6
C;C123;C123_1;black;25
C;C123;C123_1;hisp;20
C;C123;C123_1;white;396
C;C123;C123_2;asian;46
C;C123;C123_2;black;14
C;C123;C123_2;hisp;20
C;C123;C123_2;native;3
C;C123;C123_2;white;569
C;C124;C124_1;asian;20
C;C124;C124_1;black;13
C;C124;C124_1;hisp;2
C;C124;C124_1;white;546
C;C125;C125_1;asian;4
C;C125;C125_1;black;2
C;C125;C125_1;hisp;2
C;C125;C125_1;native;1
C;C125;C125_1;white;369
C;C126;C126_1;hisp;8
C;C126;C126_1;native;1
C;C126;C126_1;white;113
C;C127;C127_1;asian;23
C;C127;C127_1;black;17
C;C127;C127_1;hisp;17
C;C127;C127_1;native;8
C;C127;C127_1;white;566
C;C127;C127_2;asian;12
C;C127;C127_2;black;14
C;C127;C127_2;hisp;23
C;C127;C127_2;white;352
C;C127;C127_3;asian;7
C;C127;C127_3;black;1
C;C127;C127_3;hisp;6
C;C127;C127_3;white;381
C;C128;C128_1;black;11
C;C128;C128_1;hisp;5
C;C128;C128_1;native;1
C;C128;C128_1;white;255
C;C129;C129_1;asian;24
C;C129;C129_1;black;9
C;C129;C129_1;hisp;7
C;C129;C129_1;native;2
C;C129;C129_1;white;272
C;C129;C129_2;asian;8
C;C129;C129_2;black;1
C;C129;C129_2;hisp;5
C;C129;C129_2;white;439
C;C129;C129_3;asian;7
C;C129;C129_3;black;12
C;C129;C129_3;hisp;14
C;C129;C129_3;native;2
C;C129;C129_3;white;634
C;C129;C129_4;asian;11
C;C129;C129_4;black;18
C;C129;C129_4;hisp;86
C;C129;C129_4;native;1
C;C129;C129_4;white;287
C;C129;C129_5;asian;15
C;C129;C129_5;black;14
C;C129;C129_5;hisp;19
C;C129;C129_5;native;4
C;C129;C129_5;white;533
C;C129;C129_6;asian;7
C;C129;C129_6;black;2
C;C129;C129_6;hisp;7
C;C129;C129_6;native;2
C;C129;C129_6;white;564
C;C130;C130_1;asian;6
C;C130;C130_1;black;1
C;C130;C130_1;hisp;2
C;C130;C130_1;white;450
C;C131;C131_1;asian;8
C;C131;C131_1;black;11
C;C131;C131_1;hisp;4
C;C131;C131_1;white;439
C;C131;C131_2;asian;16
C;C131;C131_2;black;15
C;C131;C131_2;hisp;8
C;C131;C131_2;native;1
C;C131;C131_2;white;522
C;C131;C131_3;asian;29
C;C131;C131_3;black;30
C;C131;C131_3;hisp;10
C;C131;C131_3;white;872
C;C131;C131_4;asian;9
C;C131;C131_4;black;19
C;C131;C131_4;hisp;5
C;C131;C131_4;white;238
C;C131;C131_5;asian;15
C;C131;C131_5;black;3
C;C131;C131_5;hisp;16
C;C131;C131_5;white;533
C;C132;C132_1;asian;4
C;C132;C132_1;black;5
C;C132;C132_1;hisp;4
C;C132;C132_1;native;2
C;C132;C132_1;white;702
C;C133;C133_1;asian;32
C;C133;C133_1;black;29
C;C133;C133_1;hisp;6
C;C133;C133_1;native;2
C;C133;C133_1;white;271
C;C133;C133_2;asian;16
C;C133;C133_2;black;21
C;C133;C133_2;hisp;7
C;C133;C133_2;white;496
C;C133;C133_3;asian;15
C;C133;C133_3;black;15
C;C133;C133_3;hisp;33
C;C133;C133_3;white;372
C;C133;C133_4;asian;32
C;C133;C133_4;black;13
C;C133;C133_4;hisp;17
C;C133;C133_4;white;575
C;C133;C133_5;asian;9
C;C133;C133_5;black;21
C;C133;C133_5;hisp;19
C;C133;C133_5;native;5
C;C133;C133_5;white;425
C;C134;C134_1;asian;14
C;C134;C134_1;black;26
C;C134;C134_1;hisp;7
C;C134;C134_1;white;657
C;C134;C134_2;asian;3
C;C134;C134_2;black;4
C;C134;C134_2;white;396
C;C134;C134_3;black;12
C;C134;C134_3;white;163
C;C134;C134_4;asian;4
C;C134;C134_4;black;6
C;C134;C134_4;hisp;26
C;C134;C134_4;native;1
C;C134;C134_4;white;172
C;C134;C134_5;asian;3
C;C134;C134_5;black;2
C;C134;C134_5;hisp;8
C;C134;C134_5;white;255
C;C134;C134_6;asian;4
C;C134;C134_6;black;1
C;C134;C134_6;hisp;4
C;C134;C134_6;white;247
C;C134;C134_7;asian;7
C;C134;C134_7;black;3
C;C134;C134_7;hisp;11
C;C134;C134_7;white;269
C;C134;C134_8;asian;4
C;C134;C134_8;black;2
C;C134;C134_8;hisp;5
C;C134;C134_8;native;1
C;C134;C134_8;white;201
C;C134;C134_9;asian;15
C;C134;C134_9;black;12
C;C134;C134_9;hisp;6
C;C134;C134_9;native;1
C;C134;C134_9;white;348
C;C135;C135_1;asian;11
C;C135;C135_1;black;9
C;C135;C135_1;hisp;15
C;C135;C135_1;native;3
C;C135;C135_1;white;354
C;C136;C136_1;asian;9
C;C136;C136_1;black;13
C;C136;C136_1;hisp;7
C;C136;C136_1;white;145
C;C136;C136_2;asian;2
C;C136;C136_2;black;7
C;C136;C136_2;hisp;6
C;C136;C136_2;white;202
C;C136;C136_3;asian;2
C;C136;C136_3;white;278
C;C137;C137_1;asian;34
C;C137;C137_1;black;160
C;C137;C137_1;hisp;59
C;C137;C137_1;native;1
C;C137;C137_1;white;226
C;C137;C137_2;asian;30
C;C137;C137_2;black;194
C;C137;C137_2;hisp;119
C;C137;C137_2;native;1
C;C137;C137_2;white;181
C;C137;C137_3;asian;31
C;C137;C137_3;black;202
C;C137;C137_3;hisp;104
C;C137;C137_3;native;5
C;C137;C137_3;white;337
C;C137;C137_4;asian;30
C;C137;C137_4;black;231
C;C137;C137_4;hisp;163
C;C137;C137_4;white;218
C;C137;C137_5;asian;21
C;C137;C137_5;black;118
C;C137;C137_5;hisp;158
C;C137;C137_5;native;1
C;C137;C137_5;white;214
C;C137;C137_6;asian;47
C;C137;C137_6;black;119
C;C137;C137_6;hisp;83
C;C137;C137_6;white;366
C;C137;C137_7;asian;58
C;C137;C137_7;black;145
C;C137;C137_7;hisp;235
C;C137;C137_7;white;448
C;C137;C137_8;asian;18
C;C137;C137_8;black;174
C;C137;C137_8;hisp;247
C;C137;C137_8;white;198
C;C137;C137_9;asian;27
C;C137;C137_9;black;168
C;C137;C137_9;hisp;143
C;C137;C137_9;native;3
C;C137;C137_9;white;501
C;C137;C137_10;asian;24
C;C137;C137_10;black;121
C;C137;C137_10;hisp;127
C;C137;C137_10;white;324
C;C137;C137_11;asian;32
C;C137;C137_11;black;180
C;C137;C137_11;hisp;140
C;C137;C137_11;white;242
C;C137;C137_12;asian;20
C;C137;C137_12;black;154
C;C137;C137_12;hisp;167
C;C137;C137_12;white;264
C;C138;C138_1;black;4
C;C138;C138_1;native;1
C;C138;C138_1;white;409
C;C139;C139_1;asian;10
C;C139;C139_1;black;4
C;C139;C139_1;hisp;21
C;C139;C139_1;white;505
C;C139;C139_2;asian;5
C;C139;C139_2;black;6
C;C139;C139_2;hisp;5
C;C139;C139_2;white;166
C;C139;C139_3;asian;2
C;C139;C139_3;black;8
C;C139;C139_3;hisp;1
C;C139;C139_3;native;9
C;C139;C139_3;white;240
C;C140;C140_1;asian;5
C;C140;C140_1;black;88
C;C140;C140_1;hisp;29
C;C140;C140_1;white;173
C;C140;C140_2;asian;13
C;C140;C140_2;black;110
C;C140;C140_2;hisp;35
C;C140;C140_2;native;1
C;C140;C140_2;white;257
C;C140;C140_3;asian;9
C;C140;C140_3;black;60
C;C140;C140_3;hisp;111
C;C140;C140_3;native;2
C;C140;C140_3;white;204
C;C140;C140_4;asian;12
C;C140;C140_4;black;170
C;C140;C140_4;hisp;54
C;C140;C140_4;native;2
C;C140;C140_4;white;488
C;C140;C140_5;asian;10
C;C140;C140_5;black;52
C;C140;C140_5;hisp;17
C;C140;C140_5;native;2
C;C140;C140_5;white;152
C;C140;C140_6;asian;8
C;C140;C140_6;black;57
C;C140;C140_6;hisp;63
C;C140;C140_6;white;353
C;C140;C140_7;asian;18
C;C140;C140_7;black;77
C;C140;C140_7;hisp;63
C;C140;C140_7;native;6
C;C140;C140_7;white;393
C;C140;C140_8;asian;8
C;C140;C140_8;black;66
C;C140;C140_8;hisp;26
C;C140;C140_8;native;1
C;C140;C140_8;white;417
C;C140;C140_9;asian;20
C;C140;C140_9;black;68
C;C140;C140_9;hisp;37
C;C140;C140_9;white;310
C;C141;C141_1;white;110
C;C141;C141_2;asian;11
C;C141;C141_2;black;15
C;C141;C141_2;hisp;12
C;C141;C141_2;white;654
C;C142;C142_1;black;5
C;C142;C142_1;hisp;1
C;C142;C142_1;white;438
C;C143;C143_1;asian;1
C;C143;C143_1;black;6
C;C143;C143_1;hisp;8
C;C143;C143_1;native;2
C;C143;C143_1;white;517
C;C144;C144_1;asian;4
C;C144;C144_1;black;10
C;C144;C144_1;hisp;9
C;C144;C144_1;white;627
C;C144;C144_2;asian;14
C;C144;C144_2;black;7
C;C144;C144_2;hisp;5
C;C144;C144_2;white;462
C;C145;C145_1;asian;14
C;C145;C145_1;black;13
C;C145;C145_1;hisp;24
C;C145;C145_1;native;1
C;C145;C145_1;white;435
C;C145;C145_2;asian;19
C;C145;C145_2;black;13
C;C145;C145_2;hisp;76
C;C145;C145_2;native;2
C;C145;C145_2;white;390
C;C145;C145_3;asian;3
C;C145;C145_3;black;10
C;C145;C145_3;hisp;12
C;C145;C145_3;white;202
C;C145;C145_4;asian;14
C;C145;C145_4;black;37
C;C145;C145_4;hisp;15
C;C145;C145_4;white;524
C;C145;C145_5;asian;10
C;C145;C145_5;black;45
C;C145;C145_5;hisp;25
C;C145;C145_5;white;444
C;C146;C146_1;asian;5
C;C146;C146_1;black;8
C;C146;C146_1;hisp;6
C;C146;C146_1;native;1
C;C146;C146_1;white;125
C;C146;C146_2;asian;7
C;C146;C146_2;black;5
C;C146;C146_2;hisp;9
C;C146;C146_2;white;514
C;C146;C146_3;asian;20
C;C146;C146_3;black;10
C;C146;C146_3;hisp;7
C;C146;C146_3;white;565
C;C146;C146_4;asian;13
C;C146;C146_4;black;13
C;C146;C146_4;hisp;9
C;C146;C146_4;white;499
C;C146;C146_5;asian;32
C;C146;C146_5;black;35
C;C146;C146_5;hisp;38
C;C146;C146_5;native;1
C;C146;C146_5;white;583
C;C146;C146_6;asian;20
C;C146;C146_6;black;12
C;C146;C146_6;hisp;17
C;C146;C146_6;white;471
C;C147;C147_1;asian;31
C;C147;C147_1;black;43
C;C147;C147_1;hisp;19
C;C147;C147_1;native;1
C;C147;C147_1;white;455
C;C147;C147_2;asian;8
C;C147;C147_2;black;8
C;C147;C147_2;hisp;16
C;C147;C147_2;white;323
C;C147;C147_3;asian;26
C;C147;C147_3;black;63
C;C147;C147_3;hisp;48
C;C147;C147_3;native;2
C;C147;C147_3;white;284
C;C147;C147_4;asian;11
C;C147;C147_4;black;21
C;C147;C147_4;hisp;8
C;C147;C147_4;white;269
C;C147;C147_5;asian;18
C;C147;C147_5;black;38
C;C147;C147_5;hisp;27
C;C147;C147_5;white;256
C;C148;C148_1;asian;2
C;C148;C148_1;black;3
C;C148;C148_1;hisp;4
C;C148;C148_1;native;1
C;C148;C148_1;white;378
C;C149;C149_1;asian;15
C;C149;C149_1;black;17
C;C149;C149_1;hisp;32
C;C149;C149_1;white;541
C;C149;C149_2;asian;11
C;C149;C149_2;black;11
C;C149;C149_2;hisp;13
C;C149;C149_2;native;1
C;C149;C149_2;white;443
C;C149;C149_3;asian;7
C;C149;C149_3;black;13
C;C149;C149_3;hisp;22
C;C149;C149_3;white;374
C;C149;C149_4;asian;2
C;C149;C149_4;black;2
C;C149;C149_4;hisp;7
C;C149;C149_4;white;333
C;C149;C149_5;black;18
C;C149;C149_5;hisp;88
C;C149;C149_5;native;1
C;C149;C149_5;white;293
C;C149;C149_6;black;6
C;C149;C149_6;hisp;26
C;C149;C149_6;native;1
C;C149;C149_6;white;390
C;C149;C149_7;asian;6
C;C149;C149_7;black;4
C;C149;C149_7;hisp;14
C;C149;C149_7;white;367
C;C149;C149_8;asian;26
C;C149;C149_8;black;22
C;C149;C149_8;hisp;64
C;C149;C149_8;white;271
C;C150;C150_1;asian;12
C;C150;C150_1;black;55
C;C150;C150_1;hisp;204
C;C150;C150_1;white;274
C;C150;C150_2;black;26
C;C150;C150_2;hisp;59
C;C150;C150_2;native;4
C;C150;C150_2;white;33
C;C150;C150_3;asian;2
C;C150;C150_3;black;103
C;C150;C150_3;hisp;223
C;C150;C150_3;white;51
C;C150;C150_4;asian;5
C;C150;C150_4;black;61
C;C150;C150_4;hisp;119
C;C150;C150_4;white;320
C;C150;C150_5;asian;2
C;C150;C150_5;black;56
C;C150;C150_5;hisp;119
C;C150;C150_5;native;1
C;C150;C150_5;white;107
C;C150;C150_6;asian;10
C;C150;C150_6;black;218
C;C150;C150_6;hisp;211
C;C150;C150_6;white;141
C;C150;C150_7;asian;6
C;C150;C150_7;black;143
C;C150;C150_7;hisp;153
C;C150;C150_7;white;179
C;C150;C150_8;asian;10
C;C150;C150_8;black;57
C;C150;C150_8;hisp;209
C;C150;C150_8;native;7
C;C150;C150_8;white;188
C;C150;C150_9;asian;8
C;C150;C150_9;black;218
C;C150;C150_9;hisp;278
C;C150;C150_9;native;3
C;C150;C150_9;white;105
C;C150;C150_10;asian;9
C;C150;C150_10;black;138
C;C150;C150_10;hisp;185
C;C150;C150_10;native;7
C;C150;C150_10;white;229
C;C150;C150_11;asian;1
C;C150;C150_11;black;225
C;C150;C150_11;hisp;186
C;C150;C150_11;native;4
C;C150;C150_11;white;119
C;C150;C150_12;asian;1
C;C150;C150_12;black;57
C;C150;C150_12;hisp;76
C;C150;C150_12;native;2
C;C150;C150_12;white;94
C;C150;C150_13;asian;12
C;C150;C150_13;black;145
C;C150;C150_13;hisp;254
C;C150;C150_13;native;3
C;C150;C150_13;white;392
C;C150;C150_14;asian;15
C;C150;C150_14;black;51
C;C150;C150_14;hisp;285
C;C150;C150_14;white;113
C;C150;C150_15;asian;6
C;C150;C150_15;black;116
C;C150;C150_15;hisp;93
C;C150;C150_15;white;98
C;C150;C150_16;asian;8
C;C150;C150_16;black;144
C;C150;C150_16;hisp;232
C;C150;C150_16;native;4
C;C150;C150_16;white;120
C;C150;C150_17;asian;6
C;C150;C150_17;black;238
C;C150;C150_17;hisp;213
C;C150;C150_17;native;7
C;C150;C150_17;white;125
C;C150;C150_18;asian;7
C;C150;C150_18;black;51
C;C150;C150_18;hisp;223
C;C150;C150_18;native;4
C;C150;C150_18;white;55
C;C150;C150_19;asian;10
C;C150;C150_19;black;53
C;C150;C150_19;hisp;92
C;C150;C150_19;native;3
C;C150;C150_19;white;121
C;C150;C150_20;asian;14
C;C150;C150_20;black;137
C;C150;C150_20;hisp;81
C;C150;C150_20;white;282
C;C151;C151_1;asian;19
C;C151;C151_1;black;11
C;C151;C151_1;hisp;12
C;C151;C151_1;white;225
C;C151;C151_2;asian;3
C;C151;C151_2;black;7
C;C151;C151_2;hisp;11
C;C151;C151_2;white;259
C;C151;C151_3;asian;4
C;C151;C151_3;black;5
C;C151;C151_3;hisp;13
C;C151;C151_3;white;277
C;C151;C151_4;asian;7
C;C151;C151_4;black;13
C;C151;C151_4;hisp;1
C;C151;C151_4;white;205
C;C151;C151_5;asian;7
C;C151;C151_5;black;6
C;C151;C151_5;white;272
C;C152;C152_1;asian;7
C;C152;C152_1;black;2
C;C152;C152_1;hisp;4
C;C152;C152_1;white;397
C;C152;C152_2;asian;6
C;C152;C152_2;black;7
C;C152;C152_2;hisp;19
C;C152;C152_2;white;405
C;C152;C152_3;asian;12
C;C152;C152_3;black;10
C;C152;C152_3;hisp;7
C;C152;C152_3;native;1
C;C152;C152_3;white;914
C;C153;C153_1;asian;33
C;C153;C153_1;black;26
C;C153;C153_1;hisp;20
C;C153;C153_1;native;3
C;C153;C153_1;white;302
C;C153;C153_2;asian;25
C;C153;C153_2;black;17
C;C153;C153_2;hisp;20
C;C153;C153_2;white;319
C;C153;C153_3;asian;16
C;C153;C153_3;black;6
C;C153;C153_3;hisp;11
C;C153;C153_3;white;288
C;C153;C153_4;asian;43
C;C153;C153_4;black;68
C;C153;C153_4;hisp;109
C;C153;C153_4;white;132
C;C153;C153_5;asian;17
C;C153;C153_5;black;24
C;C153;C153_5;hisp;32
C;C153;C153_5;white;422
C;C153;C153_6;asian;15
C;C153;C153_6;black;11
C;C153;C153_6;hisp;19
C;C153;C153_6;white;296
C;C153;C153_7;asian;12
C;C153;C153_7;black;27
C;C153;C153_7;hisp;34
C;C153;C153_7;white;376
C;C153;C153_8;asian;38
C;C153;C153_8;black;22
C;C153;C153_8;hisp;65
C;C153;C153_8;white;299
C;C153;C153_9;asian;27
C;C153;C153_9;black;53
C;C153;C153_9;hisp;68
C;C153;C153_9;white;297
C;C153;C153_10;asian;49
C;C153;C153_10;black;37
C;C153;C153_10;hisp;67
C;C153;C153_10;white;359
C;C153;C153_11;asian;48
C;C153;C153_11;black;71
C;C153;C153_11;hisp;85
C;C153;C153_11;white;178
C;C154;C154_1;asian;10
C;C154;C154_1;black;81
C;C154;C154_1;hisp;56
C;C154;C154_1;native;1
C;C154;C154_1;white;192
C;C154;C154_2;asian;28
C;C154;C154_2;black;89
C;C154;C154_2;hisp;34
C;C154;C154_2;white;133
C;C154;C154_3;asian;17
C;C154;C154_3;black;165
C;C154;C154_3;hisp;77
C;C154;C154_3;white;207
C;C154;C154_4;asian;6
C;C154;C154_4;black;55
C;C154;C154_4;hisp;46
C;C154;C154_4;white;108
C;C154;C154_5;asian;15
C;C154;C154_5;black;74
C;C154;C154_5;hisp;46
C;C154;C154_5;white;285
C;C154;C154_6;asian;10
C;C154;C154_6;black;204
C;C154;C154_6;hisp;110
C;C154;C154_6;native;3
C;C154;C154_6;white;282
C;C154;C154_7;asian;12
C;C154;C154_7;black;134
C;C154;C154_7;hisp;71
C;C154;C154_7;native;4
C;C154;C154_7;white;328
C;C154;C154_8;asian;15
C;C154;C154_8;black;92
C;C154;C154_8;hisp;54
C;C154;C154_8;native;3
C;C154;C154_8;white;366
C;C154;C154_9;asian;12
C;C154;C154_9;black;97
C;C154;C154_9;hisp;57
C;C154;C154_9;native;2
C;C154;C154_9;white;294
C;C155;C155_1;asian;10
C;C155;C155_1;black;1
C;C155;C155_1;hisp;13
C;C155;C155_1;white;450
C;C156;C156_1;asian;8
C;C156;C156_1;black;1
C;C156;C156_1;white;823
C;C157;C157_1;asian;4
C;C157;C157_1;black;6
C;C157;C157_1;hisp;3
C;C157;C157_1;white;523
C;C157;C157_2;asian;10
C;C157;C157_2;black;18
C;C157;C157_2;hisp;11
C;C157;C157_2;white;631
C;C157;C157_3;asian;20
C;C157;C157_3;black;10
C;C157;C157_3;hisp;17
C;C157;C157_3;white;577
C;C157;C157_4;asian;23
C;C157;C157_4;black;10
C;C157;C157_4;hisp;31
C;C157;C157_4;white;587
C;C158;C158_1;asian;6
C;C158;C158_1;black;42
C;C158;C158_1;hisp;60
C;C158;C158_1;white;307
C;C158;C158_2;asian;14
C;C158;C158_2;black;26
C;C158;C158_2;hisp;43
C;C158;C158_2;white;253
C;C158;C158_3;asian;7
C;C158;C158_3;black;9
C;C158;C158_3;hisp;14
C;C158;C158_3;white;343
C;C158;C158_4;asian;14
C;C158;C158_4;black;2
C;C158;C158_4;hisp;7
C;C158;C158_4;white;440
C;C158;C158_5;asian;13
C;C158;C158_5;black;7
C;C158;C158_5;hisp;34
C;C158;C158_5;white;246
C;C159;C159_1;asian;13
C;C159;C159_1;black;4
C;C159;C159_1;hisp;5
C;C159;C159_1;white;258
C;C160;C160_1;asian;33
C;C160;C160_1;black;2
C;C160;C160_1;hisp;20
C;C160;C160_1;native;2
C;C160;C160_1;white;1003
C;C160;C160_2;asian;12
C;C160;C160_2;black;4
C;C160;C160_2;hisp;1
C;C160;C160_2;white;480
C;C160;C160_3;asian;6
C;C160;C160_3;black;3
C;C160;C160_3;hisp;2
C;C160;C160_3;white;457
C;C161;C161_1;asian;10
C;C161;C161_1;black;12
C;C161;C161_1;hisp;8
C;C161;C161_1;native;3
C;C161;C161_1;white;310
C;C161;C161_2;asian;2
C;C161;C161_2;black;11
C;C161;C161_2;hisp;24
C;C161;C161_2;white;306
C;C162;C162_1;black;3
